2,686,1
2,687,1
2,689,1
2,690,1
2,711,1
2,718,1
2,719,1
2,720,1
2,721,1
2,722,1
2,723,1
2,724,1
2,737,1
2,754,1
2,764,1
2,766,1
2,767,1
2,768,1
2,769,1
2,770,1
2,771,1
2,772,1
2,773,1
2,780,1
2,781,1
2,783,1
2,784,1
2,785,2
2,786,1
2,787,1
2,808,1
2,824,1
2,901,1
2,902,1
2,903,1
2,904,1
2,905,1
2,906,1
2,907,1
2,908,1
2,909,1
2,910,1
2,911,1
2,912,1
2,913,1
2,914,1
2,915,1
2,916,1
2,917,1
2,927,1
2,943,1
2,949,1
2,952,1
2,953,1
2,954,1
2,955,1
2,956,1
2,957,1
2,958,1
2,959,1
2,960,1
2,961,1
2,962,1
2,963,1
2,964,1
2,965,1
2,966,1
2,967,1
2,968,1
2,969,1
2,970,1
2,971,1
2,972,1
2,973,1
2,974,1
2,975,1
2,976,1
2,977,1
2,978,1
2,1014,1
2,1089,1
2,1095,1
2,1101,1
2,1203,1
2,1204,1
2,1221,1
2,1261,1
2,1292,1
2,1419,2
2,1450,1
2,1467,1
2,1487,1
2,1539,1
2,1697,1
2,1725,1
2,1731,1
2,1732,1
2,1733,1
2,1734,1
2,1735,1
2,1967,1
2,1999,1
2,2041,1
2,2105,1
2,2110,1
2,2234,1
2,2253,1
2,2267,1
2,2298,1
2,2434,1
2,2435,1
2,2436,1
2,2437,1
2,2438,1
2,2439,1
2,2440,1
2,2458,1
2,2627,1
2,2628,1
2,2629,1
2,2834,1
2,3423,1
2,3575,1
2,3623,1
2,6048,1
2,7163,1
2,7259,1
3,3,1
3,8,1
3,9,2
3,10,1
3,14,1
3,15,1
3,16,1
3,17,3
3,20,1
3,23,3
3,24,4
3,27,1
3,28,5
3,33,1
3,36,1
3,41,1
3,43,1
3,46,2
3,58,1
3,59,1
3,62,1
3,64,1
3,65,1
3,71,1
3,72,1
3,73,1
3,75,1
3,76,7
3,77,1
3,78,1
3,80,1
3,81,1
3,86,3
3,90,1
3,92,1
3,94,1
3,96,2
3,97,1
3,98,1
3,99,1
3,100,1
3,101,1
3,102,1
3,103,1
3,106,2
3,112,1
3,113,1
3,114,1
3,115,1
3,117,1
3,118,1
3,119,3
3,121,1
3,123,1
3,127,2
3,131,1
3,132,1
3,135,1
3,143,6
3,149,1
3,163,1
3,164,1
3,166,1
3,168,2
3,171,1
3,174,1
3,177,1
3,178,1
3,180,1
3,181,1
3,184,1
3,189,1
3,194,1
3,197,1
3,211,2
3,215,1
3,216,1
3,219,1
3,222,2
3,223,1
3,226,1
3,227,1
3,229,1
3,233,7
3,234,1
3,236,1
3,244,1
3,246,1
3,247,1
3,248,1
3,249,1
3,250,1
3,257,1
3,258,1
3,260,1
3,261,2
3,264,1
3,267,1
3,268,3
3,269,1
3,274,2
3,281,1
3,283,1
3,285,1
3,286,1
3,288,1
3,291,1
3,293,1
3,294,1
3,295,11
3,296,1
3,300,1
3,302,1
3,309,1
3,310,1
3,313,2
3,314,1
3,315,1
3,316,1
3,317,1
3,318,1
3,320,1
3,322,1
3,323,1
3,325,1
3,328,1
3,329,1
3,330,1
3,335,1
3,336,1
3,340,1
3,341,1
3,342,1
3,345,1
3,346,2
3,351,1
3,352,1
3,353,1
3,354,1
3,355,1
3,356,1
3,357,1
3,358,1
3,367,1
3,369,1
3,370,1
3,371,1
3,372,1
3,379,2
3,380,1
3,381,1
3,390,1
3,404,1
3,405,3
3,411,1
3,413,1
3,416,2
3,417,2
3,418,1
3,419,1
3,420,1
3,421,1
3,423,1
3,425,1
3,426,1
3,427,2
3,428,3
3,429,2
3,437,1
3,441,1
3,442,1
3,443,2
3,444,1
3,445,1
3,447,1
3,448,1
3,453,1
3,468,1
3,469,1
3,470,1
3,471,1
3,472,1
3,473,1
3,474,1
3,475,1
3,476,1
3,477,1
3,478,1
3,485,1
3,488,1
3,490,2
3,492,1
3,493,1
3,498,1
3,500,1
3,501,1
3,508,1
3,510,1
3,512,1
3,513,1
3,521,1
3,523,1
3,527,3
3,528,1
3,533,1
3,537,1
3,538,1
3,541,2
3,542,1
3,543,1
3,545,1
3,547,1
3,551,1
3,554,2
3,555,1
3,556,1
3,557,1
3,558,2
3,559,1
3,560,1
3,561,1
3,562,1
3,563,1
3,564,2
3,567,1
3,568,1
3,569,1
3,570,1
3,571,1
3,572,2
3,577,1
3,578,1
3,583,1
3,585,1
3,588,1
3,589,1
3,591,3
3,592,1
3,593,1
3,594,2
3,595,1
3,596,1
3,602,1
3,603,1
3,605,1
3,608,1
3,611,1
3,612,1
3,613,1
3,614,1
3,615,1
3,621,1
3,625,2
3,628,1
3,629,1
3,630,1
3,631,3
3,633,1
3,639,1
3,640,1
3,644,1
3,645,1
3,647,1
3,648,1
3,654,2
3,655,1
3,672,1
3,673,1
3,674,1
3,675,1
3,676,1
3,677,1
3,681,1
3,682,1
3,683,1
3,684,1
3,685,1
3,688,1
3,690,1
3,695,1
3,697,1
3,700,1
3,701,1
3,702,1
3,704,1
3,705,1
3,707,1
3,708,1
3,713,1
3,717,1
3,718,1
3,724,1
3,726,1
3,727,1
3,728,1
3,735,1
3,736,1
3,739,1
3,741,1
3,745,1
3,746,1
3,747,1
3,748,1
3,749,1
3,750,1
3,753,1
3,755,2
3,756,2
3,757,1
3,758,1
3,759,1
3,763,1
3,767,1
3,768,1
3,774,1
3,775,1
3,776,1
3,777,1
3,778,1
3,782,2
3,785,2
3,786,1
3,787,1
3,791,1
3,793,1
3,794,1
3,797,1
3,802,1
3,803,2
3,811,1
3,812,1
3,816,1
3,818,1
3,821,1
3,822,1
3,823,2
3,824,1
3,825,2
3,829,1
3,831,1
3,832,1
3,835,1
3,837,1
3,838,1
3,839,1
3,840,1
3,849,1
3,852,1
3,854,3
3,855,1
3,857,1
3,859,1
3,861,1
3,868,1
3,871,3
3,874,1
3,879,1
3,884,1
3,886,1
3,887,1
3,888,1
3,889,1
3,890,1
3,892,1
3,894,1
3,896,1
3,898,1
3,899,1
3,901,1
3,902,1
3,903,1
3,904,1
3,908,1
3,910,1
3,912,1
3,913,1
3,914,1
3,915,1
3,916,1
3,917,1
3,918,1
3,922,1
3,925,1
3,926,1
3,927,1
3,928,1
3,929,1
3,930,1
3,931,3
3,932,2
3,933,1
3,934,1
3,938,1
3,939,1
3,941,2
3,942,1
3,943,1
3,944,1
3,945,1
3,946,1
3,947,1
3,948,1
3,949,1
3,950,1
3,951,2
3,971,1
3,974,1
3,975,1
3,977,1
3,978,1
3,984,1
3,985,1
3,986,1
3,987,1
3,988,1
3,989,1
3,990,1
3,991,1
3,992,1
3,993,1
3,995,1
3,996,1
3,997,1
3,1000,1
3,1001,1
3,1003,1
3,1004,1
3,1010,1
3,1015,1
3,1016,1
3,1017,1
3,1018,1
3,1019,1
3,1020,1
3,1021,1
3,1022,1
3,1023,1
3,1024,1
3,1025,1
3,1026,1
3,1027,1
3,1028,1
3,1029,1
3,1030,1
3,1043,1
3,1046,1
3,1048,1
3,1051,1
3,1059,1
3,1060,1
3,1067,1
3,1072,1
3,1073,2
3,1082,1
3,1083,1
3,1084,1
3,1089,1
3,1091,1
3,1093,1
3,1094,1
3,1100,1
3,1102,1
3,1107,1
3,1108,1
3,1109,1
3,1110,1
3,1111,1
3,1112,1
3,1113,1
3,1114,1
3,1116,1
3,1124,1
3,1126,1
3,1127,1
3,1128,1
3,1134,1
3,1139,1
3,1145,2
3,1147,1
3,1154,1
3,1156,1
3,1157,4
3,1158,1
3,1159,1
3,1160,1
3,1161,1
3,1162,1
3,1163,1
3,1165,1
3,1166,1
3,1170,1
3,1172,1
3,1175,1
3,1177,1
3,1183,1
3,1184,1
3,1185,1
3,1188,1
3,1189,1
3,1192,1
3,1193,1
3,1194,1
3,1199,1
3,1200,1
3,1203,1
3,1204,1
3,1221,1
3,1224,1
3,1236,1
3,1245,1
3,1246,1
3,1247,1
3,1248,1
3,1259,1
3,1261,1
3,1263,1
3,1276,1
3,1277,1
3,1279,1
3,1286,1
3,1287,1
3,1288,1
3,1291,1
3,1300,1
3,1303,1
3,1305,1
3,1307,1
3,1309,1
3,1311,1
3,1312,1
3,1313,1
3,1316,1
3,1318,1
3,1319,1
3,1323,1
3,1326,1
3,1327,1
3,1328,1
3,1330,1
3,1332,1
3,1336,1
3,1343,1
3,1350,1
3,1351,1
3,1352,1
3,1353,1
3,1354,1
3,1355,1
3,1358,1
3,1359,1
3,1361,1
3,1362,1
3,1363,1
3,1364,1
3,1365,1
3,1370,1
3,1378,1
3,1382,1
3,1383,2
3,1384,1
3,1385,1
3,1387,1
3,1396,1
3,1397,1
3,1399,1
3,1404,1
3,1417,1
3,1418,1
3,1420,2
3,1421,1
3,1422,1
3,1423,3
3,1425,1
3,1429,1
3,1433,1
3,1434,1
3,1435,1
3,1436,1
3,1437,1
3,1450,1
3,1451,1
3,1458,1
3,1460,1
3,1461,2
3,1462,1
3,1467,1
3,1469,1
3,1474,1
3,1476,1
3,1477,1
3,1478,1
3,1488,1
3,1498,1
3,1499,1
3,1500,1
3,1501,1
3,1502,1
3,1504,1
3,1506,1
3,1521,1
3,1522,1
3,1528,1
3,1529,1
3,1530,1
3,1533,1
3,1534,1
3,1535,1
3,1536,1
3,1537,1
3,1538,1
3,1547,1
3,1550,4
3,1552,1
3,1555,1
3,1565,1
3,1566,1
3,1568,1
3,1575,1
3,1579,1
3,1587,1
3,1588,1
3,1589,1
3,1590,1
3,1591,1
3,1593,1
3,1599,1
3,1602,1
3,1604,1
3,1607,1
3,1616,1
3,1617,1
3,1618,1
3,1619,1
3,1624,1
3,1626,1
3,1637,1
3,1643,1
3,1654,1
3,1663,1
3,1665,3
3,1666,1
3,1671,1
3,1673,1
3,1674,1
3,1675,1
3,1676,1
3,1677,1
3,1678,1
3,1679,1
3,1681,1
3,1682,1
3,1683,1
3,1684,1
3,1685,1
3,1686,1
3,1687,1
3,1688,1
3,1689,1
3,1690,1
3,1697,2
3,1702,1
3,1704,1
3,1705,1
3,1706,1
3,1707,1
3,1708,1
3,1711,1
3,1712,1
3,1713,3
3,1714,1
3,1715,3
3,1717,2
3,1718,1
3,1720,1
3,1721,1
3,1725,1
3,1729,1
3,1738,1
3,1739,1
3,1740,1
3,1741,1
3,1742,1
3,1743,1
3,1744,1
3,1764,1
3,1805,8
3,1806,1
3,1823,1
3,1826,1
3,1830,1
3,1835,1
3,1848,1
3,1857,1
3,1858,1
3,1860,1
3,1861,1
3,1864,1
3,1868,1
3,1873,1
3,1875,1
3,1878,1
3,1881,1
3,1882,1
3,1883,1
3,1884,1
3,1892,1
3,1901,3
3,1921,1
3,1922,1
3,1923,1
3,1932,1
3,1933,1
3,1934,1
3,1935,1
3,1936,1
3,1937,1
3,1938,1
3,1940,1
3,1941,1
3,1942,1
3,1943,1
3,1944,1
3,1945,1
3,1946,1
3,1947,1
3,1948,1
3,1961,1
3,1962,1
3,1967,1
3,1972,1
3,1984,1
3,2013,1
3,2022,1
3,2024,1
3,2034,2
3,2075,1
3,2082,2
3,2090,1
3,2112,1
3,2118,1
3,2123,1
3,2124,1
3,2128,1
3,2134,1
3,2139,1
3,2142,1
3,2143,1
3,2144,1
3,2161,1
3,2170,1
3,2210,1
3,2213,1
3,2216,1
3,2234,1
3,2246,1
3,2260,1
3,2267,1
3,2271,1
3,2280,1
3,2281,1
3,2308,1
3,2397,1
3,2398,1
3,2399,1
3,2400,1
3,2401,1
3,2403,1
3,2409,1
3,2410,1
3,2426,1
3,2431,1
3,2434,1
3,2435,1
3,2436,1
3,2437,1
3,2438,1
3,2439,1
3,2440,1
3,2441,1
3,2450,1
3,2454,1
3,2455,1
3,2456,1
3,2464,1
3,2518,1
3,2561,1
3,2575,3
3,2576,1
3,2577,1
3,2596,2
3,2598,1
3,2609,1
3,2610,1
3,2615,1
3,2616,1
3,2619,1
3,2623,1
3,2634,2
3,2691,1
3,2697,1
3,2735,1
3,2739,1
3,2740,1
3,2787,1
3,2794,1
3,2810,1
3,2817,1
3,2834,1
3,2838,1
3,2853,1
3,2861,1
3,2874,1
3,2882,1
3,2883,1
3,2886,1
3,2928,1
3,2929,1
3,2930,1
3,2969,1
3,2983,1
3,2993,1
3,3005,1
3,3085,1
3,3086,2
3,3087,1
3,3088,1
3,3089,1
3,3090,1
3,3091,1
3,3108,1
3,3118,1
3,3122,1
3,3185,1
3,3186,1
3,3187,1
3,3207,1
3,3233,1
3,3249,1
3,3265,1
3,3266,1
3,3267,1
3,3308,1
3,3309,1
3,3317,1
3,3347,1
3,3350,1
3,3371,1
3,3378,1
3,3412,1
3,3475,1
3,3513,1
3,3514,1
3,3548,1
3,3558,1
3,3559,1
3,3560,1
3,3562,1
3,3573,1
3,3580,1
3,3586,1
3,3589,1
3,3592,1
3,3628,1
3,3634,1
3,3635,2
3,3651,1
3,3656,1
3,3662,1
3,3696,2
3,3709,1
3,3726,1
3,3727,1
3,3728,1
3,3729,1
3,3738,1
3,3739,1
3,3842,1
3,3857,1
3,3948,1
3,4091,1
3,4094,1
3,4174,1
3,4175,1
3,4176,1
3,4261,1
3,4327,1
3,4502,1
3,4511,1
3,4562,1
3,4627,1
3,4641,1
3,4646,1
3,4699,1
3,4812,1
3,4840,1
3,4843,1
3,4844,1
3,4928,1
3,5148,1
3,5198,1
3,5254,2
3,5368,3
3,5402,1
3,5630,1
3,5685,1
3,5741,1
3,5910,1
3,6020,1
4,834,1
4,904,1
4,1337,1
4,1595,1
4,3073,1
4,6661,1
5,0,1
5,1,1
5,4,1
5,34,2
5,62,2
5,68,2
5,70,2
5,82,1
5,86,1
5,94,1
5,95,2
5,105,2
5,106,3
5,114,1
5,116,8
5,120,1
5,139,1
5,143,1
5,166,1
5,168,1
5,188,2
5,200,1
5,203,1
5,204,1
5,205,1
5,206,1
5,209,1
5,225,1
5,227,1
5,233,2
5,248,2
5,278,1
5,307,1
5,317,1
5,336,1
5,370,1
5,385,1
5,388,1
5,390,1
5,404,1
5,413,1
5,416,1
5,417,2
5,438,3
5,502,1
5,510,1
5,521,1
5,544,1
5,548,1
5,563,1
5,564,1
5,591,1
5,592,1
5,593,1
5,594,1
5,595,1
5,596,1
5,597,2
5,598,2
5,599,1
5,611,2
5,627,1
5,630,1
5,685,2
5,808,1
5,832,1
5,835,5
5,842,1
5,866,3
5,874,2
5,879,1
5,1010,1
5,1097,1
5,1260,1
5,1267,1
5,1289,3
5,1386,1
5,1408,1
5,1429,3
5,1437,1
5,1460,1
5,1462,1
5,1476,1
5,1537,1
5,1542,3
5,1602,1
5,1697,1
5,1723,1
5,1726,1
5,1757,1
5,1831,1
5,1837,1
5,1873,1
5,1909,1
5,1914,1
5,1978,1
5,2005,1
5,2007,1
5,2068,2
5,2075,2
5,2198,1
5,2400,1
5,2408,1
5,2440,1
5,2482,1
5,2722,1
5,2766,3
5,2955,1
5,3072,1
5,3110,1
5,3112,1
5,3416,2
5,3615,1
5,4361,1
5,4625,1
5,4627,1
5,4681,1
5,4861,3
5,4977,1
5,5420,1
5,5506,4
5,5597,1
5,5833,1
5,5835,1
5,5917,1
5,5965,1
5,6796,1
5,7163,1
5,7194,1
6,42,1
6,99,1
6,106,3
6,116,1
6,143,1
6,144,1
6,168,1
6,222,1
6,233,4
6,260,1
6,275,1
6,324,3
6,336,1
6,337,10
6,358,39
6,404,7
6,407,1
6,411,1
6,413,1
6,414,1
6,416,1
6,417,4
6,426,2
6,464,1
6,516,1
6,547,2
6,557,1
6,562,1
6,583,1
6,589,2
6,597,1
6,660,1
6,678,1
6,699,3
6,779,1
6,788,1
6,790,3
6,795,2
6,805,1
6,811,2
6,832,2
6,833,1
6,838,1
6,844,1
6,890,1
6,958,1
6,1002,13
6,1011,1
6,1072,2
6,1076,1
6,1146,1
6,1188,1
6,1221,1
6,1336,1
6,1347,1
6,1383,1
6,1431,1
6,1470,2
6,1507,1
6,1527,2
6,1623,1
6,1650,1
6,1656,1
6,1715,1
6,1737,1
6,1759,1
6,1815,1
6,1831,1
6,1849,1
6,1910,1
6,1912,2
6,2001,1
6,2245,1
6,2259,1
6,2268,1
6,2372,1
6,2402,1
6,2528,1
6,2551,1
6,2687,1
6,2738,1
6,2746,2
6,2912,1
6,2999,1
6,3290,1
6,3344,1
6,3508,1
6,3577,1
6,3670,1
6,3736,2
6,3768,1
6,4289,1
6,4494,1
6,4580,3
6,4605,1
6,4873,1
6,5358,2
6,5538,1
6,5629,1
6,5885,1
6,6443,1
6,7131,1
7,260,1
7,705,1
7,894,1
7,897,2
7,952,1
7,1530,1
7,1637,1
7,1921,1
7,2988,1
7,3185,2
7,3186,1
7,3187,1
7,3188,1
7,3189,1
7,3290,1
7,5534,1
8,0,1
8,18,1
8,30,1
8,40,1
8,42,1
8,65,1
8,70,2
8,72,1
8,82,1
8,83,1
8,92,1
8,93,1
8,105,1
8,106,4
8,127,1
8,137,1
8,141,1
8,148,1
8,163,2
8,188,1
8,219,1
8,222,1
8,224,1
8,233,9
8,237,1
8,239,1
8,248,1
8,251,1
8,253,1
8,254,1
8,256,1
8,291,1
8,297,1
8,307,4
8,330,1
8,367,1
8,369,1
8,380,2
8,386,13
8,390,2
8,415,2
8,416,1
8,417,3
8,458,1
8,498,3
8,518,1
8,541,1
8,543,1
8,552,2
8,594,1
8,604,1
8,609,1
8,627,1
8,662,1
8,678,1
8,707,1
8,720,1
8,736,1
8,751,1
8,855,3
8,918,1
8,940,1
8,1011,1
8,1024,1
8,1039,1
8,1046,6
8,1075,1
8,1130,1
8,1146,1
8,1157,1
8,1205,2
8,1248,1
8,1337,1
8,1381,1
8,1387,1
8,1391,1
8,1405,1
8,1429,1
8,1455,1
8,1516,1
8,1558,1
8,1561,1
8,1592,1
8,1661,1
8,1675,1
8,1728,1
8,1736,2
8,1737,1
8,1800,1
8,1804,1
8,1809,1
8,1822,1
8,1824,1
8,1871,1
8,1929,1
8,2054,7
8,2089,1
8,2126,1
8,2135,3
8,2158,1
8,2198,3
8,2221,1
8,2222,1
8,2229,1
8,2282,1
8,2340,1
8,2352,2
8,2358,1
8,2379,1
8,2414,1
8,2417,1
8,2418,1
8,2419,1
8,2426,1
8,2431,1
8,2443,1
8,2457,1
8,2479,1
8,2489,1
8,2491,1
8,2524,1
8,2545,1
8,2546,1
8,2548,1
8,2549,1
8,2551,1
8,2682,1
8,2693,1
8,2703,7
8,2768,1
8,2878,1
8,2893,1
8,3054,1
8,3073,1
8,3118,1
8,3151,1
8,3156,1
8,3182,1
8,3299,1
8,3300,1
8,3509,1
8,3561,1
8,3564,1
8,3576,1
8,3782,1
8,3864,1
8,3949,1
8,3969,1
8,4126,2
8,4199,1
8,4347,1
8,4621,1
8,4627,1
8,4852,1
8,4875,1
8,4883,1
8,5100,1
8,5109,1
8,5374,1
8,6121,1
8,6765,2
8,6776,1
8,7086,1
8,7229,1
8,7260,1
9,0,2
9,85,1
9,177,1
9,224,1
9,225,2
9,233,7
9,248,1
9,253,2
9,277,1
9,278,1
9,319,1
9,336,1
9,381,1
9,454,1
9,490,1
9,651,1
9,795,1
9,1013,1
9,1197,1
9,1198,1
9,1439,1
9,1518,1
9,1653,1
9,1810,1
9,2076,1
9,2469,3
9,2984,2
9,3159,1
9,4301,2
9,4537,1
9,4616,1
9,4762,2
9,4969,1
9,5173,1
9,5282,1
9,5629,2
9,5984,1
9,7016,1
11,60,1
11,211,1
11,233,1
11,701,1
11,751,1
11,3742,1
12,42,1
12,52,1
12,76,1
12,77,1
12,93,1
12,143,1
12,163,3
12,165,1
12,233,1
12,329,1
12,411,1
12,427,3
12,459,1
12,545,2
12,552,1
12,563,1
12,567,1
12,597,2
12,604,1
12,610,1
12,715,6
12,751,2
12,802,1
12,813,1
12,816,1
12,887,2
12,994,1
12,1011,1
12,1054,1
12,1103,1
12,1107,1
12,1188,1
12,1256,4
12,1259,1
12,1294,10
12,1303,1
12,1405,1
12,1455,1
12,1476,1
12,1729,1
12,1803,1
12,1951,1
12,2104,1
12,2110,1
12,2159,1
12,2415,1
12,2443,2
12,3131,1
12,3436,2
12,5220,1
13,52,1
13,488,1
13,1558,1
14,0,1
14,4,1
14,9,1
14,22,1
14,27,1
14,74,1
14,114,1
14,115,1
14,168,1
14,336,1
14,469,1
14,564,1
14,594,1
14,610,1
14,644,1
14,681,1
14,773,1
14,849,1
14,947,1
14,1109,1
14,1347,1
14,1507,1
14,1810,1
14,1861,2
14,2059,1
14,3561,1
14,3840,1
14,3865,1
14,4303,1
14,4323,1
14,4404,1
14,4616,1
15,0,2
15,4,1
15,9,2
15,14,1
15,43,1
15,48,1
15,52,4
15,56,1
15,70,1
15,71,1
15,72,1
15,75,1
15,76,5
15,106,3
15,120,2
15,127,1
15,129,1
15,141,4
15,202,1
15,205,1
15,211,2
15,219,2
15,233,2
15,236,1
15,251,1
15,304,1
15,317,1
15,416,1
15,423,1
15,430,1
15,490,2
15,576,2
15,635,2
15,655,2
15,678,1
15,788,1
15,808,3
15,822,1
15,844,1
15,855,5
15,858,1
15,995,1
15,1173,1
15,1188,1
15,1211,1
15,1214,1
15,1238,1
15,1260,2
15,1282,1
15,1325,1
15,1335,1
15,1337,1
15,1339,1
15,1387,1
15,1399,1
15,1425,1
15,1439,3
15,1485,1
15,1524,1
15,1539,1
15,1545,1
15,1557,1
15,1567,19
15,1568,1
15,1574,4
15,1595,1
15,1732,3
15,1815,1
15,1834,1
15,1888,10
15,2004,1
15,2034,1
15,2056,8
15,2082,1
15,2090,1
15,2171,3
15,2262,1
15,2520,1
15,2580,1
15,2851,1
15,2933,2
15,2934,1
15,3305,1
15,3532,1
15,3533,6
15,3798,7
15,3813,1
15,3821,2
15,3825,23
15,3845,3
15,3865,1
15,3965,2
15,3974,1
15,3996,1
15,4010,1
15,4055,1
15,4107,7
15,4210,1
15,4226,2
15,4333,2
15,4480,2
15,4489,4
15,4627,1
15,4762,1
15,4810,1
15,5185,1
15,5421,1
15,5427,2
15,5655,1
15,6930,1
15,7163,1
15,7187,1
16,42,1
16,224,1
16,762,1
16,1656,1
16,2449,1
16,4311,1
17,42,1
17,73,1
17,80,1
17,122,4
17,208,1
17,209,1
17,233,1
17,234,1
17,259,1
17,262,1
17,297,1
17,311,1
17,320,1
17,330,1
17,354,1
17,381,1
17,399,1
17,427,1
17,477,1
17,493,1
17,537,1
17,543,1
17,545,4
17,546,1
17,553,1
17,562,2
17,586,1
17,610,1
17,625,1
17,706,1
17,748,1
17,758,1
17,785,1
17,792,1
17,808,1
17,852,1
17,857,1
17,885,1
17,899,1
17,921,1
17,931,1
17,948,1
17,1076,1
17,1109,2
17,1111,1
17,1124,1
17,1198,1
17,1259,1
17,1319,1
17,1361,1
17,1371,1
17,1377,1
17,1430,1
17,1437,1
17,1462,1
17,1478,1
17,1556,1
17,1593,1
17,1624,2
17,1654,1
17,1655,1
17,1717,1
17,1761,1
17,1781,1
17,1834,1
17,1835,1
17,1888,1
17,1917,1
17,1951,1
17,1984,1
17,1985,1
17,2098,1
17,2170,1
17,2234,1
17,2281,1
17,2335,1
17,2363,1
17,2366,1
17,2433,1
17,2443,1
17,2680,1
17,2707,1
17,2784,1
17,2790,1
17,2814,1
17,2823,1
17,2830,1
17,2838,1
17,2872,1
17,3002,1
17,3003,1
17,3004,1
17,3065,1
17,3067,1
17,3236,1
17,3241,1
17,3242,1
17,3243,1
17,3244,1
17,3507,1
17,3557,1
17,3770,1
17,4098,1
17,4117,1
17,4446,1
17,5491,1
17,5826,1
17,5963,1
17,5982,1
18,71,19
18,75,2
18,223,1
18,321,1
18,493,13
18,562,1
18,625,1
18,788,1
18,940,1
18,1364,1
18,1367,1
18,1589,1
18,1672,2
18,1890,1
18,2123,1
18,2205,1
18,2282,1
18,3744,2
18,4462,1
18,4911,1
18,5353,1
19,0,1
19,77,1
19,115,1
19,151,1
19,297,1
19,319,1
19,446,1
19,802,1
19,815,1
19,835,1
19,905,1
19,907,1
19,1013,1
19,1131,1
19,1337,1
19,1443,1
19,1505,1
19,1513,1
19,1531,1
19,1784,1
19,1812,1
19,2023,3
19,2030,1
19,2219,1
19,2350,1
19,2504,1
19,2779,1
19,2888,1
19,3155,1
19,3295,1
19,3698,1
19,3746,1
19,4609,1
19,4749,1
19,5044,1
19,5105,1
19,5106,1
19,5152,1
19,5163,1
19,5298,1
19,5330,1
19,5379,1
19,5452,1
19,5819,1
19,6274,1
19,6398,1
20,4,1
20,5,1
20,18,1
20,27,1
20,70,1
20,75,1
20,76,1
20,94,1
20,114,1
20,148,1
20,194,1
20,218,1
20,219,1
20,233,2
20,236,1
20,307,1
20,336,1
20,593,1
20,849,1
20,1005,1
20,1027,1
20,1177,1
20,1193,1
20,1194,1
20,1871,1
20,2471,1
20,2719,1
20,3250,1
21,168,1
21,1188,1
21,2968,4
21,2989,1
21,3072,1
21,3406,3
21,4223,1
21,5957,1
22,21,1
22,76,1
22,116,1
22,147,2
22,180,2
22,223,1
22,227,1
22,231,1
22,233,5
22,253,2
